y' at t0: 0.466 0.432 0.466 0.432 -0.932 -0.865 -1.213 0.304 1.213 -0.304 0.000 0.000 

Step nr. 1, h = 0.001
Step nr. 671, h = 0.0802761887931377

Step nr. 672, h = 0.0839260900926059

Step nr. 673, h = 0.0870357518695266

Step nr. 674, h = 0.0927909534223455

Step nr. 675, h = 0.0921470488547498

Step nr. 676, h = 0.0887201373653209

Step nr. 677, h = 0.0778214855116442

Step nr. 678, h = 0.0802779486902237

Step nr. 679, h = 0.0734043303202154

Step nr. 680, h = 0.0748082987268213

Step nr. 681, h = 0.0705403595171063

Step nr. 682, h = 0.0713350831066621

Step nr. 683, h = 0.0686247947311904

Step nr. 684, h = 0.0694564707056277

Step nr. 685, h = 0.0733844128100412

Step nr. 686, h = 0.0745512852142167

Step nr. 687, h = 0.0776429309286866

Step nr. 688, h = 0.0822906446879996

Step nr. 689, h = 0.0853005485013628

Step nr. 690, h = 0.0893390061225673

Step nr. 691, h = 0.0939988951615122

Step nr. 692, h = 0.0912838715864493

Step nr. 693, h = 0.0823627925124719

Step nr. 694, h = 0.0845485378692224

Step nr. 695, h = 0.0755772852542008

Step nr. 696, h = 0.0775069184776855

Step nr. 697, h = 0.0719725285681302

Step nr. 698, h = 0.0730577833259687

Step nr. 699, h = 0.069588179781033

Step nr. 700, h = 0.0679695210181883

Step nr. 701, h = 0.0712413387530916

Step nr. 702, h = 0.0738352366187578

Step nr. 703, h = 0.0752291161999161

Step nr. 704, h = 0.0800334428413284

Step nr. 705, h = 0.083773049352635

Step nr. 706, h = 0.0868270861393338

Step nr. 707, h = 0.0923699153738925

Step nr. 708, h = 0.0923919748671684

Step nr. 709, h = 0.0895500269870542

Step nr. 710, h = 0.0781271132975201

Step nr. 711, h = 0.0807176937797361

Step nr. 712, h = 0.0736219108671328

Step nr. 713, h = 0.0750794524249638

Step nr. 714, h = 0.070685336600291

Step nr. 715, h = 0.0715085020394277

Step nr. 716, h = 0.0687231862573744

Step nr. 717, h = 0.069243609834676

Step nr. 718, h = 0.0731250973779773

Step nr. 719, h = 0.0744574364854854

Step nr. 720, h = 0.0772802413858155

Step nr. 721, h = 0.0820567184781578

Step nr. 722, h = 0.0851179350317084

Step nr. 723, h = 0.0889973468571539

Step nr. 724, h = 0.0940384487242445

Step nr. 725, h = 0.0912730157328421

Step nr. 726, h = 0.0830883177910317

Step nr. 727, h = 0.0851185993695036

Step nr. 728, h = 0.0758617964959005

Step nr. 729, h = 0.0778652323877039

Step nr. 730, h = 0.0721599502586273

Step nr. 731, h = 0.0732852140214423

Step nr. 732, h = 0.069713301142603

Step nr. 733, h = 0.068058319490689

Step nr. 734, h = 0.0710037325047577

Step nr. 735, h = 0.0737758428720924

Step nr. 736, h = 0.0751527856445531

Step nr. 737, h = 0.0797670698313646

Step nr. 738, h = 0.0836073546682404

Step nr. 739, h = 0.0866141102089554

Step nr. 740, h = 0.0919403052073378

Step nr. 741, h = 0.0926719420658025

Step nr. 742, h = 0.0904522075872549

Step nr. 743, h = 0.0784527139597868

Step nr. 744, h = 0.0811918792068371

Step nr. 745, h = 0.0738552137913325

Step nr. 746, h = 0.0753711269337636

Step nr. 747, h = 0.070841499312174

Step nr. 748, h = 0.0716953323028726

Step nr. 749, h = 0.0688293842755621

Step nr. 750, h = 0.0690275391772765

Step nr. 751, h = 0.0728620293723146

Step nr. 752, h = 0.0743644231408844

Step nr. 753, h = 0.0768963412232024

Step nr. 754, h = 0.081805296167185

Step nr. 755, h = 0.0849329117237431

Step nr. 756, h = 0.0886582592608648

Step nr. 757, h = 0.094085180815033

Step nr. 758, h = 0.0912910480116744

Step nr. 759, h = 0.0838640127937791

Step nr. 760, h = 0.0857305369339868

Step nr. 761, h = 0.076162580902767

Step nr. 762, h = 0.0782467388301719

Step nr. 763, h = 0.0723588318333698

Step nr. 764, h = 0.0735270428519768

Step nr. 765, h = 0.0698461849012687

Step nr. 766, h = 0.0705098538985417

Step nr. 767, h = 0.0681447955885294

Step nr. 768, h = 0.070598313037407

Step nr. 769, h = 0.0736802013048676

Step nr. 770, h = 0.0750095728537677

Step nr. 771, h = 0.0792697643953004

Step nr. 772, h = 0.0833020293065366

Step nr. 773, h = 0.0862539916928815

Step nr. 774, h = 0.0912140484891927

Step nr. 775, h = 0.0932250408661265

Step nr. 776, h = 0.0918219628560152

Step nr. 777, h = 0.0791041459295158

Step nr. 778, h = 0.082044595201325

Step nr. 779, h = 0.0742764391687998

Step nr. 780, h = 0.0758981016544597

Step nr. 781, h = 0.0711231075813328

Step nr. 782, h = 0.0720327922852624

Step nr. 783, h = 0.0690203927703384

Step nr. 784, h = 0.068663788247605

Step nr. 785, h = 0.0724193252912091

Step nr. 786, h = 0.0742115350759131

Step nr. 787, h = 0.0762130813210384

Step nr. 788, h = 0.0813449396785513

Step nr. 789, h = 0.0846172100418261

Step nr. 790, h = 0.088104773938808

Step nr. 791, h = 0.0941735756254954

Step nr. 792, h = 0.0913875387987245

Step nr. 793, h = 0.0852545716016323

Step nr. 794, h = 0.086831854492441

Step nr. 795, h = 0.0766888700190943

Step nr. 796, h = 0.0789230118146146

Step nr. 797, h = 0.0727069554993859

Step nr. 798, h = 0.0739528229081211

Step nr. 799, h = 0.0700772222642684

Step nr. 800, h = 0.070784102133168

Step nr. 801, h = 0.0683052740116429

Step nr. 802, h = 0.070188311348728

Step nr. 803, h = 0.0735933139435668

Step nr. 804, h = 0.0748521158408189

Step nr. 805, h = 0.0787309217081913

Step nr. 806, h = 0.0829711766991712

Step nr. 807, h = 0.0859069565054756

Step nr. 808, h = 0.0905215026099101

Step nr. 809, h = 0.0938576046240275

Step nr. 810, h = 0.0915082276222873

Step nr. 811, h = 0.0801693541794538

Step nr. 812, h = 0.0828424227787697

Step nr. 813, h = 0.074701387023626

Step nr. 814, h = 0.0764180661710324

Step nr. 815, h = 0.0713995792202265

Step nr. 816, h = 0.0723651640086607

Step nr. 817, h = 0.0692058952778347

Step nr. 818, h = 0.0683280652092216

Step nr. 819, h = 0.0720108674448608

Step nr. 820, h = 0.0740721667670306

Step nr. 821, h = 0.0755425198624809

Step nr. 822, h = 0.0808742331195616

Step nr. 823, h = 0.0843157160483551

Step nr. 824, h = 0.0876158034117817

Step nr. 825, h = 0.0939526675838752

Step nr. 826, h = 0.0916072688367277

Step nr. 827, h = 0.0866734226344716

Step nr. 828, h = 0.0879720271399501

Step nr. 829, h = 0.0772161460556507

Step nr. 830, h = 0.0796111501345769

Step nr. 831, h = 0.0730594338758944

Step nr. 832, h = 0.0743853693256473

Step nr. 833, h = 0.0703127975351223

Step nr. 834, h = 0.0710636399001187

Step nr. 835, h = 0.0684691765095304

Step nr. 836, h = 0.0698102306854658

Step nr. 837, h = 0.0735290275822472

Step nr. 838, h = 0.0747020039980145

Step nr. 839, h = 0.0781914719117323

Step nr. 840, h = 0.0826386172344631

Step nr. 841, h = 0.085594984477322

Step nr. 842, h = 0.0899026003784631

Step nr. 843, h = 0.0939448072734897

Step nr. 844, h = 0.0913568445375952

Step nr. 845, h = 0.0812714120928642

Step nr. 846, h = 0.0836959723772451

Step nr. 847, h = 0.0751452592821748

Step nr. 848, h = 0.0769667185276076

Step nr. 849, h = 0.0716900380423701

Step nr. 850, h = 0.0727153043369757

Step nr. 851, h = 0.0694005698894724

Step nr. 852, h = 0.0680044963050203

Step nr. 853, h = 0.071617170368371

Step nr. 854, h = 0.0739447841790235

Step nr. 855, h = 0.0753484416380422

Step nr. 856, h = 0.0804444302292594

Step nr. 857, h = 0.0840347714308294

Step nr. 858, h = 0.0871899125794177

Step nr. 859, h = 0.0930986643777543

Step nr. 860, h = 0.0919910656299051

Step nr. 861, h = 0.0881497134451629

Step nr. 862, h = 0.0776087090695656

Step nr. 863, h = 0.0799742382415936

Step nr. 864, h = 0.0732532837586468

Step nr. 865, h = 0.0746205658361523

Step nr. 866, h = 0.0704396688003629

Step nr. 867, h = 0.0712148088159321

Step nr. 868, h = 0.068555938458965

Step nr. 869, h = 0.0696117543790754

Step nr. 870, h = 0.0734970561463576

Step nr. 871, h = 0.0746175516890102

Step nr. 872, h = 0.0778915878532852

Step nr. 873, h = 0.0824502334137812

Step nr. 874, h = 0.085432511431993

Step nr. 875, h = 0.0895882061659105

Step nr. 876, h = 0.0939730830258241

Step nr. 877, h = 0.0913091863680379

Step nr. 878, h = 0.0818739454339165

Step nr. 879, h = 0.0841661492485396

Step nr. 880, h = 0.075385586883035

Step nr. 881, h = 0.0772660964113703

Step nr. 882, h = 0.0718477048067588

Step nr. 883, h = 0.0729059097410787

Step nr. 884, h = 0.0695059849584003

Step nr. 885, h = 0.0679119124529257

Step nr. 886, h = 0.0714115627897616

Step nr. 887, h = 0.0738833610803201

Step nr. 888, h = 0.0752843254329865

Step nr. 889, h = 0.0802156370284064

Step nr. 890, h = 0.0838881827691338

Step nr. 891, h = 0.0869826705016772

Step nr. 892, h = 0.0926819602576679

Step nr. 893, h = 0.0922138051502222

Step nr. 894, h = 0.0889337532514212

Step nr. 895, h = 0.0779019239190796

Step nr. 896, h = 0.0803923520715778

Step nr. 897, h = 0.0734616538964045

Step nr. 898, h = 0.0748793402935504

Step nr. 899, h = 0.0705787407396838

Step nr. 900, h = 0.0713807950470515

Step nr. 901, h = 0.0686509847582115

Step nr. 902, h = 0.0694036313610714

Step nr. 903, h = 0.0733193932196589

Step nr. 904, h = 0.0745272461758809

Step nr. 905, h = 0.0775531147177421

Step nr. 906, h = 0.0822351685511734

Step nr. 907, h = 0.0852574661914242

Step nr. 908, h = 0.089254003474541

Step nr. 909, h = 0.09400922814014

Step nr. 910, h = 0.0912812103928079

Step nr. 911, h = 0.0825561064187485

Step nr. 912, h = 0.0847007823997141

Step nr. 913, h = 0.0756557633704776

Step nr. 914, h = 0.0776044400785064

Step nr. 915, h = 0.0720256707420004

Step nr. 916, h = 0.0731213030851929

Step nr. 917, h = 0.0696251977419799

Step nr. 918, h = 0.0679972683945069

Step nr. 919, h = 0.0711816047280042

Step nr. 920, h = 0.0738246505554405

Step nr. 921, h = 0.0752146849936776

Step nr. 922, h = 0.0799675134490186

Step nr. 923, h = 0.083732479995428

Step nr. 924, h = 0.086773414714614

Step nr. 925, h = 0.0922593176348598

Step nr. 926, h = 0.0924690371739507

Step nr. 927, h = 0.0897827541788109

Step nr. 928, h = 0.0782142953027742

Step nr. 929, h = 0.0808422531232435

Step nr. 930, h = 0.0736851634161423

Step nr. 931, h = 0.0751575096000551

Step nr. 932, h = 0.0707288329314914

Step nr. 933, h = 0.0715597911092225

Step nr. 934, h = 0.068754029506731

Step nr. 935, h = 0.0691938719574523

Step nr. 936, h = 0.0730638404760525

Step nr. 937, h = 0.0744382631712531

Step nr. 938, h = 0.0771907262534384

Step nr. 939, h = 0.082001963391318

Step nr. 940, h = 0.0850785351909416

Step nr. 941, h = 0.0889171192227565

Step nr. 942, h = 0.0940524227503306

Step nr. 943, h = 0.0912773159536646

Step nr. 944, h = 0.0832898804141535

Step nr. 945, h = 0.0852778992023694

Step nr. 946, h = 0.0759417585765384

Step nr. 947, h = 0.0779657434646231

Step nr. 948, h = 0.0722134770500637

Step nr. 949, h = 0.0733497682459538

Step nr. 950, h = 0.0697497363837

Step nr. 951, h = 0.0680846316368466

Step nr. 952, h = 0.0709413518807072

Step nr. 953, h = 0.0737631324113845

Step nr. 954, h = 0.075134031000068

Step nr. 955, h = 0.0796944803213856

Step nr. 956, h = 0.0835625159751333

Step nr. 957, h = 0.0865593682468548

Step nr. 958, h = 0.0918296542245798

Step nr. 959, h = 0.0927554546310632

Step nr. 960, h = 0.0906971122052505

Step nr. 961, h = 0.0785417320986636

Step nr. 962, h = 0.0813212384750704

Step nr. 963, h = 0.0739198111204405

Step nr. 964, h = 0.0754514455091656

Step nr. 965, h = 0.0708855493913822

Step nr. 966, h = 0.0717475929724448

Step nr. 967, h = 0.0688600248032206

Step nr. 968, h = 0.0689765350965477

Step nr. 969, h = 0.0727991653186206

Step nr. 970, h = 0.0743434300683682

Step nr. 971, h = 0.0768006808892621

Step nr. 972, h = 0.0817444361654211

Step nr. 973, h = 0.084891427669653

Step nr. 974, h = 0.0885786479009771

Step nr. 975, h = 0.0940988649167253

Step nr. 976, h = 0.091302790580035

Step nr. 977, h = 0.0840745451532935

Step nr. 978, h = 0.0858974128111924

Step nr. 979, h = 0.0762452718160023

Step nr. 980, h = 0.0783513245507004

Step nr. 981, h = 0.0724146803465554

Step nr. 982, h = 0.0735943878611344

Step nr. 983, h = 0.0698845908175518

Step nr. 984, h = 0.0705546717708536

Step nr. 985, h = 0.0681728400143785

Step nr. 986, h = 0.0705375799005503

Step nr. 987, h = 0.0736708895840888

Step nr. 988, h = 0.0749908444448045

Step nr. 989, h = 0.0791923999568214

Step nr. 990, h = 0.0832550657357521

Step nr. 991, h = 0.0862024026017469

Step nr. 992, h = 0.0911088867542294

Step nr. 993, h = 0.093321219566056

Step nr. 994, h = 0.091775904666801

Step nr. 995, h = 0.0792634435097431

Step nr. 996, h = 0.0821647724444957

Step nr. 997, h = 0.0743418199972231

Step nr. 998, h = 0.0759773788860849

Step nr. 999, h = 0.0711662120131528

Step nr. 1000, h = 0.0720841548328136

Step nr. 1001, h = 0.0690498897432773

Step nr. 1002, h = 0.0686165524298956

Step nr. 1003, h = 0.0723610913972308

Step nr. 1004, h = 0.0741918596533352

Step nr. 1005, h = 0.0761183757936707

Step nr. 1006, h = 0.081282020436219

Step nr. 1007, h = 0.0845781513231641

Step nr. 1008, h = 0.0880351832474496

Step nr. 1009, h = 0.0941873036487027

Step nr. 1010, h = 0.091411738216152

Step nr. 1011, h = 0.0854664405629557

Step nr. 1012, h = 0.0870006720081729

Step nr. 1013, h = 0.0767705798735134

Step nr. 1014, h = 0.0790275328182096

Step nr. 1015, h = 0.0727629246264859

Step nr. 1016, h = 0.0740203383118149

Step nr. 1017, h = 0.0701162285037019

Step nr. 1018, h = 0.0708294631014154

Step nr. 1019, h = 0.0683340506079638

Step nr. 1020, h = 0.0701347465160871

Step nr. 1021, h = 0.0735888043920987

Step nr. 1022, h = 0.0748359295691184

Step nr. 1023, h = 0.0786561307879875

Step nr. 1024, h = 0.0829259253247268

Step nr. 1025, h = 0.0858626646998672

Step nr. 1026, h = 0.0904308380000263

Step nr. 1027, h = 0.0939115924706097

Step nr. 1028, h = 0.091483076621116

Step nr. 1029, h = 0.0803255201022673

Step nr. 1030, h = 0.0829630530955256

Step nr. 1031, h = 0.0747659345749191

Step nr. 1032, h = 0.0764968950993436

Step nr. 1033, h = 0.071442561287382

Step nr. 1034, h = 0.0724163843761993

Step nr. 1035, h = 0.0692355291311061

Step nr. 1036, h = 0.0682867622800679

Step nr. 1037, h = 0.0719598413461328

Step nr. 1038, h = 0.0740566064505569

Step nr. 1039, h = 0.0754533941526999

Step nr. 1040, h = 0.0808131526330546

Step nr. 1041, h = 0.0842807167791432

Step nr. 1042, h = 0.0875570400670736

Step nr. 1043, h = 0.093828782213249

Step nr. 1044, h = 0.0916614321692068

Step nr. 1045, h = 0.0868955183197174

Step nr. 1046, h = 0.0881544148938558

Step nr. 1047, h = 0.0772993701802353

Step nr. 1048, h = 0.0797204819750146

Step nr. 1049, h = 0.0731157342005518

Step nr. 1050, h = 0.0744543747701933

Step nr. 1051, h = 0.0703507758982164

Step nr. 1052, h = 0.0711085638528158

Step nr. 1053, h = 0.068495658667358

Step nr. 1054, h = 0.0697527699412979

Step nr. 1055, h = 0.0735213340476979

Step nr. 1056, h = 0.0746793334996473

Step nr. 1057, h = 0.0781053688972709

Step nr. 1058, h = 0.0825840894704661

Step nr. 1059, h = 0.0855476173215307

Step nr. 1060, h = 0.0898118866584029

Step nr. 1061, h = 0.0939584328419477

Step nr. 1062, h = 0.091346895686287

Step nr. 1063, h = 0.0814427922898291

Step nr. 1064, h = 0.0838307497595651

Step nr. 1065, h = 0.0752159217851202

Step nr. 1066, h = 0.0770538043760536

Step nr. 1067, h = 0.0717374269859123

Step nr. 1068, h = 0.0727718896123869

Step nr. 1069, h = 0.0694333103927543

Step nr. 1070, h = 0.0679629190479545

Step nr. 1071, h = 0.07156568520998

Step nr. 1072, h = 0.0739304236128089

Step nr. 1073, h = 0.0753345573067122

Step nr. 1074, h = 0.080387060735901

Step nr. 1075, h = 0.0840006807144073

Step nr. 1076, h = 0.0871371948690163

Step nr. 1077, h = 0.0929859163918182

Step nr. 1078, h = 0.0920554937448707

Step nr. 1079, h = 0.0883791398858073

Step nr. 1080, h = 0.0776975788763968

Step nr. 1081, h = 0.0800987724789182

Step nr. 1082, h = 0.0733177302198924

Step nr. 1083, h = 0.074699429299543

Step nr. 1084, h = 0.0704843066480007

Step nr. 1085, h = 0.0712671391077984

Step nr. 1086, h = 0.0685881493664487

Step nr. 1087, h = 0.0695544353316649

Step nr. 1088, h = 0.0734942866881124

Step nr. 1089, h = 0.0745978551713015

Step nr. 1090, h = 0.0778017932637061

Step nr. 1091, h = 0.0823941843513803

Step nr. 1092, h = 0.0853863955023641

Step nr. 1093, h = 0.0894972763033808

Step nr. 1094, h = 0.093990967084906

Step nr. 1095, h = 0.0913045862182691

Step nr. 1096, h = 0.0820602744609101

Step nr. 1097, h = 0.084313213577502

Step nr. 1098, h = 0.0754609859070162

Step nr. 1099, h = 0.0773599039733656

Step nr. 1100, h = 0.0718977030916391

Step nr. 1101, h = 0.07296608969147

Step nr. 1102, h = 0.0695397696750628

Step nr. 1103, h = 0.0679363068639678

Step nr. 1104, h = 0.0713520190048798

Step nr. 1105, h = 0.0738677825149863

Step nr. 1106, h = 0.0752669082610041

Step nr. 1107, h = 0.0801535472055022

Step nr. 1108, h = 0.0838516059239384

Step nr. 1109, h = 0.0869302767551484

Step nr. 1110, h = 0.0925708865689098

Step nr. 1111, h = 0.0922833486814556

Step nr. 1112, h = 0.0891716726836928

Step nr. 1113, h = 0.0779919970628299

Step nr. 1114, h = 0.0805202112149141

Step nr. 1115, h = 0.0735269852678489

Step nr. 1116, h = 0.0749597461249644

Step nr. 1117, h = 0.0706237146249682

Step nr. 1118, h = 0.0714337601588474

Step nr. 1119, h = 0.0686829672056022

Step nr. 1120, h = 0.0693458725542941

Step nr. 1121, h = 0.0732487698173534

Step nr. 1122, h = 0.0745058645398689

Step nr. 1123, h = 0.0774534662055179

Step nr. 1124, h = 0.0821711346267881

Step nr. 1125, h = 0.0852076469566335

Step nr. 1126, h = 0.0891596569993891

Step nr. 1127, h = 0.0940279336680567

Step nr. 1128, h = 0.0912830789833882

Step nr. 1129, h = 0.0827578140721098

Step nr. 1130, h = 0.0848604732042756

Step nr. 1131, h = 0.0757365895489362

Step nr. 1132, h = 0.0777056024166565

Step nr. 1133, h = 0.0720795438505547

Step nr. 1134, h = 0.0731862182251437

Step nr. 1135, h = 0.0696617697666426

Step nr. 1136, h = 0.0680237577784467

Step nr. 1137, h = 0.071120880416176

Step nr. 1138, h = 0.0738102890619671

Step nr. 1139, h = 0.075196442793555

Step nr. 1140, h = 0.0799007529341505

Step nr. 1141, h = 0.083693970606276

Step nr. 1142, h = 0.08672124246999

Step nr. 1143, h = 0.0921475436655878

Step nr. 1144, h = 0.0925471216861648

Step nr. 1145, h = 0.0900382759496605

Step nr. 1146, h = 0.0783083903798384

Step nr. 1147, h = 0.0809779113797444

Step nr. 1148, h = 0.0737533271702365

Step nr. 1149, h = 0.0752420228904425

Step nr. 1150, h = 0.0707753313829468

Step nr. 1151, h = 0.071614892596968

Step nr. 1152, h = 0.068786473842502

Step nr. 1153, h = 0.0691335252947029

Step nr. 1154, h = 0.0729901754203379

Step nr. 1155, h = 0.0744147711311166

Step nr. 1156, h = 0.0770830088330389

Step nr. 1157, h = 0.0819310075162856

Step nr. 1158, h = 0.0850263462537958

Step nr. 1159, h = 0.088822206411644

Step nr. 1160, h = 0.0940722915963295

Step nr. 1161, h = 0.0912877274860656

Step nr. 1162, h = 0.0835067341371732

Step nr. 1163, h = 0.0854503014790343

Step nr. 1164, h = 0.0760284186143366

Step nr. 1165, h = 0.0780746017871713

Step nr. 1166, h = 0.072271979538011

Step nr. 1167, h = 0.0734200861485599

Step nr. 1168, h = 0.0697900711134277

Step nr. 1169, h = 0.0681143306188857

Step nr. 1170, h = 0.0708818864674751

Step nr. 1171, h = 0.0737520188107541

Step nr. 1172, h = 0.0751168515602949

Step nr. 1173, h = 0.0796252529065846

Step nr. 1174, h = 0.0835236355794494

Step nr. 1175, h = 0.0865095226427781

Step nr. 1176, h = 0.0917205698395252

Step nr. 1177, h = 0.0928428114723217

Step nr. 1178, h = 0.0909674779599854

Step nr. 1179, h = 0.078639378685003

Step nr. 1180, h = 0.0814636835203103

Step nr. 1181, h = 0.0739911723077438

Step nr. 1182, h = 0.0755401084769819

Step nr. 1183, h = 0.0709346513416103

Step nr. 1184, h = 0.0718056838562804

Step nr. 1185, h = 0.0688946084291739

Step nr. 1186, h = 0.068918381238348

Step nr. 1187, h = 0.0727282497606155

Step nr. 1188, h = 0.074322629839455

Step nr. 1189, h = 0.0766920938950498

Step nr. 1190, h = 0.081672043207227

Step nr. 1191, h = 0.0848411046550948

Step nr. 1192, h = 0.0884884654971057

Step nr. 1193, h = 0.0941206820364494

Step nr. 1194, h = 0.0913197263596545

Step nr. 1195, h = 0.084295769062901

Step nr. 1196, h = 0.086073582233832

Step nr. 1197, h = 0.0763308139909734

Step nr. 1198, h = 0.0784604204904031

Step nr. 1199, h = 0.0724714081577374

Step nr. 1200, h = 0.0736634548199919

Step nr. 1201, h = 0.0699223619018719

Step nr. 1202, h = 0.0705993503773822

Step nr. 1203, h = 0.0681991396282164

Step nr. 1204, h = 0.0704742706275365

Step nr. 1205, h = 0.0736563121028784

Step nr. 1206, h = 0.0749661080658713

Step nr. 1207, h = 0.0791110129380154

Step nr. 1208, h = 0.0832078108582068

Step nr. 1209, h = 0.0861509171068646

Step nr. 1210, h = 0.0910008987898848

Step nr. 1211, h = 0.0934219243030827

Step nr. 1212, h = 0.0917233932286849

Step nr. 1213, h = 0.0794413869910329

Step nr. 1214, h = 0.0822984168562027

Step nr. 1215, h = 0.0744153078949625

Step nr. 1216, h = 0.0760661834817142

Step nr. 1217, h = 0.071215534802184

Step nr. 1218, h = 0.0721425342129966

Step nr. 1219, h = 0.0690845450511008

Step nr. 1220, h = 0.0685628910958972

Step nr. 1221, h = 0.0722956392709048

Step nr. 1222, h = 0.0741738085235264

Step nr. 1223, h = 0.076010827728686

Step nr. 1224, h = 0.0812071968389515

Step nr. 1225, h = 0.0845298693378348

Step nr. 1226, h = 0.0879550503452166

Step nr. 1227, h = 0.0942101534064944

Step nr. 1228, h = 0.0914423094829823

Step nr. 1229, h = 0.0856890427542325

Step nr. 1230, h = 0.087179027593352

Step nr. 1231, h = 0.0768555250901587

Step nr. 1232, h = 0.079136915150483

Step nr. 1233, h = 0.0728204837821714

Step nr. 1234, h = 0.0740902064581306

Step nr. 1235, h = 0.0701556098921208

Step nr. 1236, h = 0.0708756172035623

Step nr. 1237, h = 0.068362403338409

Step nr. 1238, h = 0.0700814052565133

Step nr. 1239, h = 0.0735814593729883

Step nr. 1240, h = 0.0748166626236872

Step nr. 1241, h = 0.0785811349516538

Step nr. 1242, h = 0.0828837501623727

Step nr. 1243, h = 0.0858217177557163

Step nr. 1244, h = 0.0903409377621113

Step nr. 1245, h = 0.0939195677895738

Step nr. 1246, h = 0.0914586616068073

Step nr. 1247, h = 0.0805027605460083

Step nr. 1248, h = 0.0831007115219874

Step nr. 1249, h = 0.0748393401179462

Step nr. 1250, h = 0.0765867085135557

Step nr. 1251, h = 0.0714915624552354

Step nr. 1252, h = 0.0724748036301527

Step nr. 1253, h = 0.0692693440864986

Step nr. 1254, h = 0.0682350194570166

Step nr. 1255, h = 0.0718967867050236

Step nr. 1256, h = 0.0740389562464459

Step nr. 1257, h = 0.0754351093300328

Step nr. 1258, h = 0.0807468692946078

Step nr. 1259, h = 0.0842361421139526

Step nr. 1260, h = 0.0874888234548007

Step nr. 1261, h = 0.0936921458025656

Step nr. 1262, h = 0.0917258194515498

Step nr. 1263, h = 0.0871250876389426

Step nr. 1264, h = 0.088344801171423

Step nr. 1265, h = 0.0773861761890438

Step nr. 1266, h = 0.0798345331590232

Step nr. 1267, h = 0.0731749043038742

Step nr. 1268, h = 0.0745266831300532

Step nr. 1269, h = 0.0703911181885176

Step nr. 1270, h = 0.0711560485608732

Step nr. 1271, h = 0.0685242895910161

Step nr. 1272, h = 0.0697009191185471

Step nr. 1273, h = 0.0735153715586174

Step nr. 1274, h = 0.0746587596873421

Step nr. 1275, h = 0.078025741758048

Step nr. 1276, h = 0.0825378415756762

Step nr. 1277, h = 0.0855083065868498

Step nr. 1278, h = 0.0897278349511813

Step nr. 1279, h = 0.0939675354415934

Step nr. 1280, h = 0.0913342611105599

Step nr. 1281, h = 0.0816249234952094

Step nr. 1282, h = 0.0839732550617416

Step nr. 1283, h = 0.0752902821348361

Step nr. 1284, h = 0.077145672155321

Step nr. 1285, h = 0.0717872519818903

Step nr. 1286, h = 0.0728314884951545

Step nr. 1287, h = 0.0694676610879953

Step nr. 1288, h = 0.0679144224412811

Step nr. 1289, h = 0.0715066184810983

Step nr. 1290, h = 0.0739153892889011

Step nr. 1291, h = 0.0753187158237046

Step nr. 1292, h = 0.0803185165447027

Step nr. 1293, h = 0.0839565122984977

Step nr. 1294, h = 0.0870753090017665

Step nr. 1295, h = 0.092861239149405

Step nr. 1296, h = 0.0921278864673139

Step nr. 1297, h = 0.0886125600895661

Step nr. 1298, h = 0.0777864696800548

Step nr. 1299, h = 0.0802244091731734

Step nr. 1300, h = 0.0733811495996545

Step nr. 1301, h = 0.0747777697188985

Step nr. 1302, h = 0.0705269932429029

Step nr. 1303, h = 0.0713178156620595

Step nr. 1304, h = 0.0686176144412353

Step nr. 1305, h = 0.069496997218522

Step nr. 1306, h = 0.0734321339454689

Step nr. 1307, h = 0.0745722543231332

Step nr. 1308, h = 0.0777062353896965

Step nr. 1309, h = 0.0823365560004561

Step nr. 1310, h = 0.0853405267580182

Step nr. 1311, h = 0.0894038057050998

Step nr. 1312, h = 0.0940012944049568

Step nr. 1313, h = 0.0912980007991147

Step nr. 1314, h = 0.0822719495538811

Step nr. 1315, h = 0.084479563027121

Step nr. 1316, h = 0.0755474178021364

Step nr. 1317, h = 0.0774669405941878

Step nr. 1318, h = 0.0719563178707332

Step nr. 1319, h = 0.0730360107326063

Step nr. 1320, h = 0.0695807875246324

Step nr. 1321, h = 0.0679673219367084

